TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
87.864308390,0.0124686,0.00760462,0.0342911,0.0824395,0.0427265,0.0279573,0.0381055,0.0644401,0.0548635,0.015694,0.0222003,0.0206708
87.910748299,0.0173344,0.010852,0.0324496,0.0758623,0.0400954,0.025116,0.0332555,0.0639754,0.0572359,0.0257448,0.0162116,0.0194076
87.957188209,0.0170225,0.0084218,0.0281853,0.0659022,0.0418456,0.023357,0.0266056,0.0572267,0.0530654,0.0235783,0.0190107,0.0229672
88.003628118,0.00882712,0.0108294,0.0140144,0.024405,0.0158411,0.0207054,0.0192439,0.0348353,0.0370959,0.0171753,0.0144449,0.0116781
88.050068027,0.0134016,0.0350449,0.0541921,0.122321,0.0674117,0.0190788,0.0215806,0.0253203,0.0421247,0.0391606,0.0399425,0.0256271
88.096507937,0.0198569,0.0362838,0.049324,0.108544,0.062896,0.0227923,0.0132976,0.0197878,0.0482489,0.0232525,0.0321528,0.0243327
88.142947846,0.0127335,0.0300119,0.0462226,0.0930827,0.0534809,0.0167705,0.00603141,0.0161648,0.0401567,0.030804,0.0318217,0.0230501
88.189387755,0.0127338,0.0298949,0.0363256,0.0829597,0.0388617,0.0170397,0.0090318,0.0183535,0.0375321,0.0281418,0.0230919,0.0143854
88.235827664,0.0116497,0.0290427,0.0402822,0.0751035,0.0386684,0.0166556,0.0101812,0.0149618,0.0297573,0.0182773,0.0212336,0.0125515
88.282267574,0.0114096,0.0265073,0.0253019,0.0673665,0.0395453,0.0160422,0.00982548,0.00913097,0.0171944,0.00905092,0.0185688,0.0140161
88.328707483,0.0106524,0.0257971,0.035575,0.0645265,0.0352749,0.0149435,0.00833517,0.00522637,0.00854602,0.0101076,0.0141846,0.00942496
88.375147392,0.0109707,0.0252162,0.0224133,0.0556345,0.0275262,0.0134538,0.00758945,0.0083263,0.00982909,0.0101987,0.0144284,0.00665934
88.421587302,0.0119571,0.0254767,0.0289216,0.0530835,0.028503,0.0124716,0.0086322,0.00960159,0.0115734,0.00385027,0.0131089,0.0106831
88.468027211,0.0101548,0.0242027,0.022174,0.0472016,0.03066,0.0126842,0.00701659,0.00855677,0.0156394,0.00590414,0.0100126,0.00755002
88.514467120,0.0107841,0.0241649,0.0193714,0.0398682,0.0218942,0.0110348,0.00610997,0.00919195,0.0166006,0.0100723,0.00864084,0.00378798
88.560907029,0.0358871,0.0418456,0.0365966,0.0371261,0.028043,0.0151915,0.0218355,0.0338567,0.0513198,0.0440275,0.0242236,0.0256169
88.607346939,0.0479295,0.116692,0.0589726,0.0276567,0.0183544,0.0134278,0.0108172,0.0324633,0.0859876,0.0435963,0.0139885,0.0107686
88.653786848,0.0403192,0.107898,0.0647003,0.0283604,0.0136069,0.00752106,0.00813727,0.0330997,0.0862201,0.0485254,0.013495,0.0144088
88.700226757,0.0369252,0.0955373,0.0511936,0.0218687,0.0130677,0.00908708,0.00760297,0.0286197,0.0778215,0.0442836,0.00905426,0.00754816
88.746666667,0.033694,0.0867954,0.0460608,0.0238203,0.0159402,0.00848216,0.00832474,0.028014,0.0747309,0.042774,0.0103081,0.00979702
88.793106576,0.0307743,0.0786293,0.0445233,0.0234334,0.0140504,0.00629007,0.00628096,0.0258164,0.0696344,0.0372504,0.0100164,0.0070825
88.839546485,0.0268206,0.0701337,0.0348798,0.0224589,0.0124027,0.00619433,0.00763888,0.0265971,0.063653,0.0356438,0.00791913,0.00708532
88.885986395,0.0416273,0.0795933,0.0576611,0.0480486,0.0432043,0.0373466,0.0460013,0.0848576,0.11296,0.0814617,0.0484278,0.0420773
88.932426304,0.0346547,0.0584536,0.0273562,0.0292041,0.0215702,0.0142001,0.018396,0.037996,0.0815019,0.0503371,0.0181626,0.0216246
88.978866213,0.0146677,0.0325677,0.0400365,0.0980287,0.0650167,0.0169672,0.0216269,0.0343688,0.0913189,0.0511944,0.0231669,0.0238119
89.025306122,0.022112,0.0471914,0.0477025,0.0870113,0.047365,0.023675,0.0132161,0.0383323,0.0855911,0.0506038,0.0141696,0.0186453
89.071746032,0.0148386,0.0392807,0.0386652,0.0721199,0.0439495,0.0117859,0.0110492,0.0483799,0.118133,0.0676618,0.0139847,0.00993528
89.118185941,0.0177076,0.038395,0.0187469,0.0537831,0.0316446,0.00931598,0.00526528,0.0368534,0.0953055,0.0526314,0.00738265,0.00733221
89.164625850,0.0344438,0.0529388,0.0360969,0.0525786,0.0325303,0.0261006,0.0218928,0.0438278,0.0959116,0.0581146,0.0139,0.0109179
89.211065760,0.0491041,0.0634048,0.0664887,0.0691209,0.0625239,0.0567887,0.0525536,0.0587106,0.102635,0.0684282,0.031776,0.0227838
89.257505669,0.0378959,0.0481461,0.0425125,0.0447559,0.0408468,0.0288656,0.0224092,0.0383195,0.0684773,0.0449792,0.0187187,0.0127848
89.303945578,0.0620252,0.0444983,0.04516,0.0617152,0.0532357,0.0454513,0.0376734,0.0470654,0.072703,0.0621081,0.0442829,0.0392217
89.350385488,0.0952758,0.117952,0.0790226,0.0548385,0.0494122,0.0276889,0.0275801,0.0556056,0.0616646,0.0603686,0.0524074,0.0469161
89.396825397,0.0581994,0.0704419,0.0461062,0.0309717,0.0290686,0.019065,0.0206651,0.0359736,0.0236108,0.0174004,0.0262981,0.0290974
89.443265306,0.0458421,0.0506331,0.0253202,0.0227615,0.0183318,0.00948382,0.0112888,0.0204663,0.0128033,0.014198,0.024759,0.0250405
89.489705215,0.0369108,0.0304215,0.00754175,0.0123021,0.0126432,0.00627461,0.00994291,0.018244,0.0126824,0.0118538,0.0206455,0.0246065
89.536145125,0.0330617,0.0237515,0.00932653,0.00926794,0.0102683,0.00681876,0.00746033,0.0168961,0.0121985,0.00834324,0.0114117,0.0190862
89.582585034,0.033782,0.0294537,0.0157421,0.0138572,0.0176152,0.0149669,0.0192367,0.0276448,0.0214423,0.0149724,0.01165,0.0171172
89.629024943,0.049906,0.0440914,0.0392622,0.0255853,0.0369592,0.0471342,0.0427584,0.0902592,0.101449,0.0604749,0.0297304,0.0350739
89.675464853,0.0346729,0.029349,0.0282952,0.0284359,0.0262661,0.0401289,0.0485854,0.069412,0.145561,0.0926288,0.0393614,0.0288626
89.721904762,0.0429443,0.0311155,0.0158855,0.0134516,0.0116147,0.0160731,0.0205682,0.0573601,0.0969973,0.0523506,0.023187,0.0204235
89.768344671,0.0366144,0.0174209,0.00810885,0.00882247,0.0142537,0.010121,0.0130596,0.0382712,0.0738423,0.0452351,0.0172508,0.0188438
89.814784580,0.0838447,0.0510903,0.0285022,0.0165872,0.0139851,0.0126948,0.07755,0.20984,0.14655,0.0383829,0.0434991,0.0597369
89.861224490,0.068859,0.0331786,0.01801,0.0147815,0.0123246,0.0091448,0.0583248,0.16159,0.0967778,0.022412,0.01798,0.0295792
89.907664399,0.0637635,0.0305559,0.012909,0.0115578,0.00856522,0.00903898,0.0471314,0.122482,0.0680583,0.0228485,0.019424,0.0317303
89.954104308,0.0607874,0.0311949,0.0110821,0.00910913,0.00932921,0.0112973,0.043536,0.106712,0.0489595,0.00959476,0.0165002,0.0348195
90.000544218,0.0577662,0.0319707,0.0119632,0.0069519,0.00923576,0.00902982,0.0359502,0.0956615,0.0519857,0.0148889,0.0170647,0.0300864
90.046984127,0.0505771,0.0288146,0.0106953,0.0066697,0.00856577,0.00867001,0.0276062,0.0864667,0.0539744,0.0153107,0.0170507,0.0261785
90.093424036,0.0450116,0.0234566,0.00968545,0.00823885,0.010557,0.0110841,0.0309066,0.0875407,0.0543619,0.0113786,0.0211102,0.0308396
90.139863946,0.038577,0.0245525,0.0184542,0.0153579,0.0195524,0.0279058,0.0457083,0.0982439,0.0686982,0.0322542,0.0276295,0.0326219
90.186303855,0.031893,0.0194376,0.00940815,0.00913068,0.0121618,0.0115224,0.030315,0.0643074,0.0352052,0.0152856,0.0194427,0.0225668
90.232743764,0.0302392,0.0159003,0.0132068,0.0119211,0.0160626,0.0196458,0.0159739,0.063532,0.116313,0.0634305,0.013007,0.0133611
90.279183673,0.0203773,0.0110206,0.0102433,0.00968327,0.0529509,0.141994,0.0978031,0.0757482,0.0899409,0.0362868,0.0161695,0.0201009
90.325623583,0.0185657,0.00983157,0.00861999,0.00539492,0.0393661,0.110831,0.0789352,0.0640173,0.0757215,0.0352466,0.0140559,0.0117036
90.372063492,0.0273505,0.0154598,0.0139572,0.0116599,0.0417114,0.103657,0.0763348,0.0423203,0.0497668,0.031678,0.0138332,0.0126589
90.418503401,0.0484389,0.0402373,0.0428744,0.0363557,0.0661955,0.131429,0.102571,0.0638574,0.0643346,0.0515578,0.0315185,0.0229645
90.464943311,0.0382809,0.0233718,0.0395121,0.0249571,0.046331,0.111494,0.0843584,0.0647129,0.0578761,0.0363261,0.0258617,0.0174709
90.511383220,0.0381829,0.0310618,0.0314476,0.0289667,0.0294472,0.0696242,0.0390356,0.0442431,0.0455355,0.0272849,0.0239271,0.0207187
90.557823129,0.0780525,0.0615006,0.0514582,0.0564164,0.0915183,0.106572,0.102525,0.0895798,0.0905642,0.102318,0.099605,0.0802699
90.604263039,0.0515276,0.0294585,0.0236404,0.0346273,0.072273,0.173175,0.109028,0.0326933,0.0524946,0.0589308,0.0387832,0.0199725
90.650702948,0.0283608,0.0219929,0.0153188,0.0197811,0.0574972,0.15167,0.092862,0.0225479,0.0238914,0.033214,0.0305371,0.0240085
90.697142857,0.0280546,0.0205284,0.014504,0.0211119,0.0569929,0.141308,0.078698,0.0113959,0.0140051,0.019719,0.0104831,0.0177471
90.743582766,0.0272159,0.0187748,0.0131216,0.0167224,0.0411364,0.127917,0.0716811,0.00613878,0.0106454,0.0211741,0.0180724,0.0192027
90.790022676,0.0246693,0.0147922,0.0115806,0.0140403,0.0444999,0.124009,0.0674006,0.00596318,0.0137962,0.0218949,0.0125417,0.0142967
90.836462585,0.0220175,0.014102,0.0108069,0.0115767,0.0385258,0.112563,0.06499,0.00794637,0.0100201,0.0175307,0.00974801,0.0118027
90.882902494,0.0885705,0.0298523,0.00966536,0.0245613,0.0713151,0.122301,0.0552475,0.0111167,0.0251584,0.0264167,0.0337038,0.117814
90.929342404,0.0708868,0.0141195,0.0101662,0.0127848,0.0350314,0.114708,0.0675703,0.00968665,0.0112804,0.0191259,0.0331243,0.105262
90.975782313,0.0540205,0.00921123,0.00804746,0.00942986,0.0383819,0.10272,0.0568619,0.00508813,0.00612186,0.0123187,0.0303667,0.0789503
91.022222222,0.044872,0.00878544,0.00662024,0.00828273,0.0322766,0.0917821,0.0532953,0.00462719,0.00632055,0.0130889,0.021835,0.0634793
91.068662132,0.116544,0.0700969,0.032638,0.0287015,0.0563257,0.0911304,0.0444881,0.013314,0.0111785,0.0253573,0.0204082,0.0895529
91.115102041,0.05961,0.0494225,0.0180264,0.0170044,0.0352364,0.0774977,0.0454198,0.0256581,0.0176574,0.0234538,0.0144014,0.0293457
91.161541950,0.0874337,0.0421822,0.0121094,0.0131347,0.0296176,0.0755991,0.0454183,0.0186195,0.0126844,0.0246571,0.0246662,0.0633062
91.207981859,0.0740148,0.0347649,0.00972926,0.0105204,0.0231223,0.0702609,0.0386786,0.0113062,0.00951162,0.0238554,0.0187238,0.0530487
91.254421769,0.0331804,0.0246698,0.00648826,0.0105171,0.0189642,0.0591801,0.0364364,0.0137995,0.0132692,0.0269969,0.0195991,0.0339077
91.300861678,0.0446336,0.0229658,0.00952101,0.0129126,0.0236379,0.0561595,0.0312969,0.0135095,0.0164163,0.0234103,0.0188948,0.0380363
91.347301587,0.0484225,0.0230706,0.0109528,0.0127929,0.0252268,0.056679,0.0337467,0.0159607,0.017246,0.0213252,0.0109312,0.036005
91.393741497,0.0301016,0.0208999,0.00964825,0.0104705,0.0272298,0.0551601,0.0280486,0.0151421,0.0172361,0.0226258,0.0181389,0.0239565
91.440181406,0.0346035,0.0177277,0.0105194,0.0108127,0.0246844,0.0511015,0.0264244,0.0135908,0.0147331,0.0206141,0.0087727,0.0234733
91.486621315,0.044066,0.0284013,0.0393875,0.0430577,0.0542961,0.084689,0.0683556,0.0615724,0.0775932,0.0769703,0.0635098,0.0593582
91.533061224,0.0271875,0.00977049,0.0509158,0.121389,0.0714303,0.0414712,0.072433,0.206035,0.148698,0.0313196,0.0300212,0.0256118
91.579501134,0.0269548,0.0162363,0.0305019,0.0865426,0.0625695,0.0377099,0.0835229,0.184438,0.142757,0.0466859,0.0242245,0.0373038
91.625941043,0.021157,0.00895315,0.0275021,0.0572669,0.0353716,0.0448585,0.0772558,0.148932,0.102838,0.0365085,0.0168957,0.023265
91.672380952,0.0224859,0.0153247,0.0162537,0.0433038,0.0304674,0.0415773,0.0574315,0.101475,0.0566372,0.0194581,0.0148496,0.0174304
91.718820862,0.0204444,0.00999932,0.0138112,0.0270806,0.0229134,0.0464874,0.0509034,0.085577,0.0477005,0.0141149,0.0132592,0.0138647
91.765260771,0.0491287,0.0366197,0.0481765,0.0702691,0.0813405,0.0931762,0.12304,0.181019,0.121072,0.0579113,0.0318191,0.0442217
91.811700680,0.0846233,0.0817357,0.0690321,0.0576561,0.0620839,0.0698196,0.0766812,0.0834379,0.136863,0.233293,0.208116,0.0921021
91.858140590,0.0930103,0.114683,0.0835767,0.10079,0.0938308,0.0867468,0.0890296,0.102372,0.176426,0.10599,0.0961036,0.0854702
91.904580499,0.0693977,0.0608165,0.0831949,0.050419,0.0700523,0.0581628,0.0281178,0.051895,0.135515,0.0978099,0.0497455,0.0465117
91.951020408,0.0516748,0.072444,0.0516951,0.101511,0.0371134,0.0398259,0.0423627,0.0890243,0.143867,0.0773339,0.0632739,0.0599169
91.997460317,0.0264662,0.0344585,0.0608156,0.127009,0.0695212,0.0460144,0.0579467,0.0882104,0.154543,0.0730759,0.0566897,0.0520055
92.043900227,0.020591,0.0143628,0.0472183,0.118169,0.0692345,0.0139618,0.0188971,0.040131,0.0952741,0.0484542,0.021076,0.0201394
92.090340136,0.0433377,0.0353799,0.0609875,0.122756,0.0767965,0.0362774,0.0380163,0.0466755,0.0926389,0.0464049,0.0216522,0.0196975
92.136780045,0.0844959,0.080755,0.0942511,0.123645,0.0850217,0.0635284,0.0470823,0.0815334,0.0999652,0.110338,0.0901237,0.0532314
92.183219955,0.100626,0.0720833,0.13627,0.163262,0.0818737,0.0444494,0.0431972,0.0821983,0.153389,0.126152,0.0644062,0.046046
92.229659864,0.0705114,0.06417,0.0611311,0.108569,0.0846845,0.0680532,0.0727738,0.0660463,0.11824,0.0782134,0.0330221,0.0646475
92.276099773,0.040199,0.0406481,0.0860435,0.11896,0.114946,0.085506,0.0989405,0.0571714,0.0874326,0.0724434,0.0430899,0.0188708
92.322539683,0.0561531,0.0384217,0.0741676,0.147009,0.0908083,0.0292874,0.0537136,0.0452191,0.119431,0.0761004,0.0639632,0.0827856
92.368979592,0.0534791,0.0317468,0.0521658,0.124264,0.0780118,0.0233992,0.0366121,0.0803126,0.126163,0.0693411,0.0473879,0.0300913
92.415419501,0.0559989,0.0499352,0.0790792,0.132264,0.0855806,0.0398931,0.0553064,0.0803549,0.12271,0.0993987,0.0928711,0.0761874
92.461859410,0.120819,0.177042,0.162056,0.115653,0.0538196,0.0557728,0.085903,0.0960433,0.11971,0.0829931,0.0778037,0.0863931
92.508299320,0.0971718,0.148838,0.150827,0.103571,0.0954911,0.0729557,0.0510089,0.101773,0.157065,0.100526,0.0708213,0.0581961
92.554739229,0.0895852,0.0929163,0.0897945,0.112419,0.0679233,0.0487609,0.0499316,0.0623875,0.12034,0.0812307,0.0812077,0.0738784
92.601179138,0.0702413,0.114883,0.108385,0.0939189,0.078813,0.116673,0.107172,0.0952991,0.126092,0.117293,0.104697,0.103393
92.647619048,0.124013,0.112092,0.0474684,0.0869731,0.0830961,0.0794669,0.0509978,0.0584625,0.09873,0.056374,0.028021,0.0507665
92.694058957,0.130339,0.0785052,0.0475235,0.103452,0.0962312,0.0738738,0.0708122,0.0590127,0.0693864,0.0566603,0.0594687,0.0620772
92.740498866,0.12676,0.0765904,0.0561834,0.0938625,0.0850679,0.080816,0.0798724,0.0807427,0.107868,0.0701804,0.0487633,0.0806892
92.786938776,0.183793,0.138659,0.0785882,0.104174,0.0952027,0.085102,0.109517,0.0831151,0.161286,0.165948,0.113483,0.104741
92.833378685,0.111561,0.111798,0.0416313,0.0726457,0.0705252,0.116213,0.137243,0.0900828,0.130321,0.0941482,0.0813262,0.0768579
92.879818594,0.116384,0.102818,0.0575945,0.0949174,0.103413,0.080505,0.0516989,0.0588947,0.128779,0.0830088,0.0772689,0.0798779
92.926258503,0.127494,0.0868816,0.0783804,0.099008,0.0825277,0.111979,0.142925,0.169092,0.238146,0.141314,0.0870813,0.0775171
92.972698413,0.0355329,0.0411226,0.0224666,0.0420407,0.0599477,0.0500447,0.0381859,0.058825,0.140145,0.0825704,0.0440206,0.0435626
93.019138322,0.0514919,0.0509624,0.0445367,0.0465679,0.0556262,0.0984176,0.101385,0.114427,0.158468,0.0817503,0.0504605,0.0517768
93.065578231,0.130148,0.122451,0.0805738,0.0624177,0.0710865,0.0902864,0.0825965,0.117789,0.129978,0.102375,0.0586311,0.0668296
93.112018141,0.134383,0.11349,0.0734489,0.0801546,0.0834538,0.0921478,0.0834749,0.084125,0.106198,0.120261,0.0790843,0.0521555
93.158458050,0.131298,0.0943267,0.0309259,0.0276897,0.056749,0.105736,0.070155,0.0595679,0.0728464,0.0868835,0.0875101,0.0841762
93.204897959,0.127403,0.106361,0.0293992,0.03391,0.0745926,0.112614,0.0682732,0.0500742,0.0384211,0.0677339,0.0696169,0.081646
93.251337868,0.0937607,0.132567,0.0850611,0.0516894,0.0988173,0.168672,0.141554,0.101632,0.0705668,0.0907737,0.0818572,0.0504679
93.297777778,0.143176,0.0832815,0.0348723,0.0423791,0.0953497,0.171348,0.126566,0.0556065,0.0367707,0.0506608,0.0637245,0.0906588
93.344217687,0.16056,0.156822,0.103751,0.0907994,0.129419,0.164006,0.110226,0.0912129,0.055896,0.0459648,0.0290266,0.0670875
93.390657596,0.0827185,0.111815,0.117128,0.0972989,0.0805087,0.10851,0.102963,0.060604,0.0644773,0.075236,0.0646891,0.0505469
93.437097506,0.14084,0.0917331,0.0690769,0.0971897,0.0794032,0.107067,0.0822188,0.0802451,0.0807603,0.0699283,0.058652,0.0552245
93.483537415,0.111162,0.10131,0.0865271,0.0693379,0.0863927,0.102071,0.0530919,0.0401196,0.0581764,0.0769192,0.0620391,0.055074
93.529977324,0.108342,0.100485,0.0458728,0.0565691,0.049194,0.130624,0.155754,0.103663,0.10458,0.0692392,0.0407565,0.093759
93.576417234,0.096453,0.0756832,0.0459599,0.0821971,0.0610906,0.108208,0.108514,0.10264,0.0552616,0.0771952,0.0660919,0.064372
93.622857143,0.116318,0.0702368,0.0247677,0.0345975,0.0646816,0.102689,0.0617093,0.0403316,0.0536577,0.059733,0.0370259,0.0555065
93.669297052,0.12877,0.0795699,0.0468221,0.0636168,0.0699429,0.0981451,0.095001,0.0721332,0.0986817,0.0845206,0.0825871,0.0869677
93.715736961,0.1109,0.074536,0.0727363,0.0643083,0.0767329,0.0653005,0.0797775,0.067304,0.0433195,0.0957677,0.0861947,0.0607378
93.762176871,0.0809454,0.0493058,0.0526576,0.0629757,0.108437,0.148842,0.101346,0.057683,0.0994291,0.0993911,0.0550947,0.07569
93.808616780,0.115202,0.114023,0.0508916,0.0399407,0.118287,0.189349,0.115184,0.0616343,0.0443192,0.0779192,0.0715046,0.0733705
93.855056689,0.0569287,0.0762404,0.0736196,0.0905386,0.135391,0.12983,0.133781,0.118498,0.105944,0.0904822,0.1137,0.091007
93.901496599,0.123431,0.16056,0.10925,0.0564184,0.0409111,0.0701549,0.0871382,0.0829398,0.0919198,0.0818073,0.0863301,0.0871672
93.947936508,0.139325,0.077522,0.0548659,0.0702308,0.0688711,0.0853722,0.0410192,0.0412987,0.0739347,0.0963194,0.097322,0.12804
93.994376417,0.137743,0.119027,0.130003,0.119737,0.0807955,0.0928131,0.0685363,0.077131,0.0707944,0.103036,0.130633,0.0953747
94.040816327,0.109711,0.0967631,0.0989551,0.0617081,0.0784076,0.130458,0.0902541,0.0474095,0.09492,0.0796707,0.0648826,0.0317012
94.087256236,0.114057,0.0888608,0.0879923,0.0885734,0.155014,0.158302,0.0927162,0.079573,0.0855164,0.0984563,0.0890162,0.0565423
94.133696145,0.111421,0.0915964,0.0757934,0.120417,0.172522,0.178192,0.102274,0.0880284,0.0616643,0.0814648,0.0545613,0.0584262
94.180136054,0.0984689,0.0619144,0.0650785,0.0668392,0.112529,0.148455,0.137213,0.153429,0.124776,0.0919492,0.063499,0.0993622
94.226575964,0.102584,0.0950877,0.0634098,0.0614257,0.107679,0.135192,0.104752,0.0746052,0.0677675,0.0825181,0.0730757,0.0611289
94.273015873,0.166335,0.121669,0.0743444,0.0872691,0.0711207,0.127985,0.106199,0.0880593,0.0869912,0.0648797,0.0692786,0.0966593
94.319455782,0.128381,0.134063,0.134266,0.117565,0.151577,0.109301,0.112276,0.0818755,0.0682717,0.0665018,0.0603017,0.0720599
94.365895692,0.091987,0.077971,0.07279,0.0712337,0.106964,0.0838006,0.0746168,0.0671726,0.0556559,0.0500334,0.0468901,0.0698507
94.412335601,0.117083,0.0506974,0.05174,0.038978,0.0882043,0.113357,0.0907129,0.0558563,0.0521947,0.0691202,0.084088,0.0887376
94.458775510,0.106826,0.0708001,0.0699382,0.0721611,0.0685707,0.15152,0.125173,0.0657462,0.0721229,0.0763016,0.0437396,0.0585973
94.505215420,0.0930842,0.0798615,0.0950591,0.106642,0.112259,0.0921532,0.137548,0.119328,0.0971785,0.0832975,0.0719137,0.0612661
94.551655329,0.085777,0.067706,0.0328445,0.0490618,0.0701123,0.14102,0.108227,0.0810669,0.0969955,0.0793121,0.0746102,0.0653416
94.598095238,0.0796712,0.0748597,0.0520652,0.0833015,0.0855323,0.0951893,0.070711,0.056928,0.0812051,0.0549977,0.0515959,0.0618271
94.644535147,0.118449,0.115066,0.115166,0.11005,0.0733433,0.114935,0.0666016,0.0519716,0.0685312,0.0683417,0.0748642,0.0426789
94.690975057,0.136588,0.0858585,0.0735413,0.102953,0.110723,0.0930456,0.0630816,0.0666783,0.0656449,0.0710096,0.063707,0.0581044
94.737414966,0.0993207,0.0734564,0.0628192,0.0670797,0.0740603,0.0842595,0.0609264,0.0438642,0.0534557,0.0497395,0.0413529,0.0349454
94.783854875,0.151785,0.132932,0.0742354,0.0586202,0.0621304,0.10857,0.0783613,0.0815048,0.0501377,0.0791486,0.0568385,0.0500086
94.830294785,0.065756,0.0890498,0.0494917,0.0543291,0.0709838,0.122744,0.126748,0.103643,0.0876146,0.0385007,0.0568641,0.0589847
94.876734694,0.0726664,0.0546516,0.0312034,0.0731351,0.0980313,0.133586,0.0908732,0.0567488,0.0724932,0.0575864,0.050094,0.0551713
94.923174603,0.108629,0.0916377,0.0559741,0.0622995,0.0838796,0.139649,0.107822,0.0580449,0.0839572,0.0656444,0.0582338,0.0574735
94.969614512,0.098013,0.0994074,0.0846467,0.0797939,0.0660108,0.0809169,0.0993259,0.0667756,0.0627006,0.0535736,0.039232,0.0323346
95.016054422,0.0852125,0.0723638,0.0430827,0.0464661,0.053562,0.122394,0.0970671,0.0306058,0.0499173,0.0614269,0.0454925,0.0379017
95.062494331,0.0825799,0.0460455,0.0280369,0.0606905,0.0921131,0.154697,0.0980526,0.0285456,0.0388272,0.0539452,0.0487607,0.0464707
95.108934240,0.0916726,0.0831038,0.0681688,0.0838529,0.106083,0.155518,0.125336,0.0739847,0.0915459,0.0977954,0.098968,0.0818006
95.155374150,0.0926567,0.0879508,0.0470971,0.0644161,0.0527577,0.114843,0.125736,0.0680548,0.10907,0.0906717,0.0384579,0.0586506
95.201814059,0.120543,0.075079,0.0281475,0.0472837,0.111324,0.156894,0.114424,0.0592917,0.0995088,0.0745924,0.0309452,0.0555771
95.248253968,0.159595,0.0826594,0.0632278,0.0645536,0.089909,0.138004,0.108521,0.0624402,0.0768685,0.118983,0.161008,0.144627
95.294693878,0.146238,0.0982056,0.0670237,0.0903369,0.0882434,0.0677351,0.094127,0.0863621,0.111262,0.0889154,0.0788757,0.0534803
95.341133787,0.197131,0.0998502,0.0953266,0.116277,0.0853842,0.0776787,0.0501835,0.064044,0.0604782,0.0662451,0.10151,0.171891
95.387573696,0.161436,0.163144,0.0940865,0.0792513,0.0601553,0.0889333,0.0734448,0.0522205,0.0449286,0.0855524,0.0896503,0.0618267
95.434013605,0.113267,0.0963866,0.0718782,0.0639115,0.0807039,0.128195,0.153338,0.109068,0.11143,0.0952673,0.0909949,0.0757192
95.480453515,0.0913441,0.0650778,0.0422236,0.0692217,0.0856462,0.123208,0.0985945,0.0884155,0.0585752,0.0426133,0.0350595,0.0642785
95.526893424,0.0854862,0.0670732,0.0629408,0.0809842,0.080972,0.117126,0.0926185,0.0629165,0.043192,0.0365838,0.0888588,0.0843568
95.573333333,0.0831175,0.0927637,0.125877,0.133509,0.108839,0.128242,0.102774,0.150644,0.167069,0.117468,0.105393,0.0953739
95.619773243,0.101659,0.098893,0.102101,0.114594,0.10825,0.064356,0.0581831,0.0997257,0.051087,0.0646408,0.0966271,0.0882404
95.666213152,0.116884,0.0919955,0.0421769,0.112099,0.0953885,0.0377597,0.0311409,0.0906653,0.0664347,0.0547733,0.110001,0.10135
95.712653061,0.0872842,0.0719015,0.0643981,0.0792808,0.0934716,0.0763865,0.0899485,0.113442,0.0928918,0.0731785,0.138695,0.0976193
95.759092971,0.105396,0.067944,0.066457,0.115515,0.083111,0.0834642,0.0992143,0.128022,0.0937731,0.0647074,0.162772,0.168997
95.805532880,0.0726874,0.0613166,0.110098,0.188032,0.114761,0.0673866,0.0544041,0.0697332,0.0638014,0.0693704,0.110394,0.0862947
95.851972789,0.0947763,0.0983588,0.134083,0.186376,0.0893317,0.0462506,0.0526677,0.0578663,0.0656174,0.0848902,0.10196,0.0840171
95.898412698,0.127197,0.0905384,0.0936185,0.0931432,0.0978746,0.0571953,0.0540532,0.0704117,0.102046,0.12412,0.0882842,0.0922119
95.944852608,0.102265,0.0635407,0.0897807,0.111332,0.100786,0.0557862,0.0458533,0.0271427,0.0346049,0.0401962,0.0872155,0.0564176
95.991292517,0.113819,0.0740774,0.0786547,0.105431,0.0646111,0.0185194,0.0241302,0.0388045,0.0400168,0.0386686,0.0655635,0.0785201
96.037732426,0.064868,0.0656335,0.0722662,0.0795858,0.0701545,0.034358,0.0457491,0.0593912,0.0454235,0.0240578,0.062656,0.0605925
96.084172336,0.0873612,0.0897319,0.0778511,0.0663554,0.0889388,0.0824503,0.123928,0.0990834,0.0883286,0.112423,0.0898533,0.0802789
96.130612245,0.0781605,0.0701028,0.104975,0.13282,0.105062,0.0637349,0.0404129,0.0454907,0.0527945,0.098554,0.170011,0.126777
96.177052154,0.144307,0.1313,0.0970998,0.0584943,0.0771661,0.0711036,0.077336,0.0827383,0.0976315,0.124854,0.150889,0.119588
96.223492063,0.10295,0.0832855,0.0988556,0.110759,0.065552,0.0529543,0.0413158,0.0504418,0.0612383,0.0742326,0.101817,0.0940932
96.269931973,0.061705,0.0478107,0.0820054,0.148567,0.0886918,0.0343869,0.0196552,0.0490883,0.0659104,0.0526817,0.0866793,0.0758982
96.316371882,0.0412337,0.0207015,0.0769222,0.137308,0.0767532,0.0427279,0.035353,0.0405706,0.055806,0.0518801,0.0911933,0.0608147
96.362811791,0.0949636,0.0588776,0.115156,0.130806,0.0862571,0.0715756,0.0508259,0.0911705,0.0851837,0.08272,0.107585,0.110024
96.409251701,0.0879455,0.0888097,0.12707,0.136225,0.0781005,0.0846861,0.0676768,0.116788,0.0925761,0.0631952,0.142635,0.117757
