TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
130.133333333,0.16172,0.126043,0.108676,0.148448,0.108058,0.0697122,0.0819974,0.0910492,0.0988182,0.0839475,0.0744599,0.0996676
130.176000000,0.0820769,0.129613,0.10478,0.121952,0.0686292,0.0619871,0.130855,0.196237,0.142046,0.074938,0.0452004,0.0689207
130.218666667,0.0996359,0.0916725,0.112872,0.11334,0.0771101,0.0735476,0.0624603,0.0525612,0.0527023,0.0713896,0.0692326,0.0828717
130.261333333,0.109171,0.0967347,0.0901731,0.0945134,0.0783853,0.0723119,0.10069,0.0775151,0.129433,0.0878335,0.0697614,0.052991
130.304000000,0.130824,0.146889,0.115474,0.113209,0.104431,0.0593577,0.0762747,0.0957665,0.0843724,0.0684898,0.0662259,0.0863726
130.346666667,0.088192,0.0899277,0.0894628,0.0731526,0.0384001,0.086857,0.0785793,0.101337,0.0607172,0.0290231,0.0466713,0.0722578
130.389333333,0.0793899,0.0670073,0.0508218,0.0566382,0.0526875,0.10419,0.0756036,0.062285,0.026247,0.0398516,0.031639,0.0315288
130.432000000,0.11021,0.0836003,0.0516972,0.067147,0.0722134,0.0889583,0.0991381,0.0844757,0.0653744,0.0486001,0.0574159,0.0733356
130.474666667,0.111305,0.113413,0.157212,0.193839,0.188915,0.127139,0.0942584,0.0937913,0.0613618,0.0499156,0.050287,0.103464
130.517333333,0.135017,0.146222,0.133676,0.0728859,0.0630118,0.0806175,0.0686376,0.0783901,0.11741,0.114196,0.0814323,0.0791055
130.560000000,0.101276,0.0656452,0.0404897,0.0441139,0.0387401,0.107878,0.0665061,0.0546919,0.0728079,0.0632284,0.060184,0.113304
130.602666667,0.183291,0.121361,0.0884215,0.0793774,0.0864083,0.0883495,0.0653428,0.0884955,0.0741237,0.0331263,0.043976,0.104147
130.645333333,0.127728,0.0795297,0.198925,0.217845,0.108535,0.0742454,0.125354,0.146321,0.103074,0.081683,0.0654998,0.0874318
130.688000000,0.0845721,0.0693576,0.0847487,0.0844829,0.0733867,0.0943985,0.0839457,0.0586313,0.0457738,0.037754,0.0295624,0.0431836
130.730666667,0.0681921,0.0580016,0.0348904,0.0622736,0.0809827,0.106085,0.0913815,0.0689593,0.0611042,0.0490253,0.051157,0.049417
130.773333333,0.106036,0.0849577,0.0977882,0.079442,0.0901439,0.0807972,0.0839276,0.148507,0.136083,0.126448,0.0854284,0.0993534
130.816000000,0.071609,0.0987044,0.0989431,0.0904502,0.0542153,0.112343,0.0810021,0.0883848,0.152022,0.116545,0.056171,0.0656967
130.858666667,0.157551,0.0991044,0.103577,0.0706381,0.0649258,0.104197,0.0679848,0.0403182,0.09345,0.0742366,0.0583768,0.102358
130.901333333,0.134088,0.103526,0.0810118,0.0668545,0.0880604,0.106863,0.0768839,0.0774414,0.106301,0.0751032,0.0409205,0.0840755
130.944000000,0.197397,0.164485,0.124639,0.116198,0.103413,0.10754,0.0855177,0.11755,0.113528,0.0754297,0.0807279,0.0816224
130.986666667,0.169608,0.237085,0.15821,0.0625435,0.0949909,0.143248,0.0672042,0.0463378,0.0926898,0.0697444,0.0607127,0.0676611
131.029333333,0.115412,0.167417,0.12186,0.073409,0.0997535,0.150534,0.0884248,0.0630919,0.0813672,0.0815449,0.0775485,0.0853398
131.072000000,0.123928,0.117616,0.0771105,0.112874,0.0889622,0.0771334,0.0758077,0.0658369,0.0568978,0.0821047,0.0759265,0.0806021
131.114666667,0.205457,0.134026,0.0736232,0.0765546,0.0738824,0.066374,0.0947899,0.0994926,0.0900501,0.0641046,0.061161,0.10732
131.157333333,0.196017,0.142936,0.0768097,0.0579829,0.0613243,0.0884905,0.0411246,0.0249911,0.0822017,0.0806852,0.0512012,0.0917987
131.200000000,0.052746,0.0667403,0.0438432,0.0528836,0.0439343,0.0633213,0.0517484,0.0581127,0.112038,0.0796391,0.0535926,0.0444008
131.242666667,0.100339,0.0863514,0.0880988,0.0767372,0.0714697,0.0853901,0.0561479,0.0760705,0.0722425,0.0509823,0.0701725,0.117175
131.285333333,0.144766,0.14998,0.0784128,0.0422333,0.0308635,0.0568894,0.0897015,0.0722734,0.0716851,0.0860539,0.102193,0.109337
131.328000000,0.108722,0.131963,0.104896,0.0585099,0.0452318,0.0753496,0.0793914,0.0821721,0.100103,0.0719318,0.0856726,0.0348564
131.370666667,0.102917,0.0984534,0.0681109,0.0460206,0.0818331,0.122909,0.0907084,0.0710498,0.0897567,0.057348,0.0804784,0.0624815
131.413333333,0.130753,0.108684,0.0832879,0.0797558,0.0847357,0.0772471,0.0719917,0.0909647,0.0706148,0.0831847,0.127081,0.0941101
131.456000000,0.0875528,0.0872059,0.0695913,0.0608507,0.0559857,0.0716477,0.0810082,0.0772689,0.0628212,0.0569604,0.0768163,0.0763534
131.498666667,0.0607848,0.0577647,0.0709883,0.0505629,0.057259,0.0765797,0.0498834,0.0474815,0.0511327,0.0341683,0.0547596,0.0679777
131.541333333,0.0745869,0.0368169,0.054113,0.0635119,0.0331634,0.0629586,0.063917,0.0539632,0.0453729,0.0431166,0.0615854,0.0762386
131.584000000,0.0576895,0.0632164,0.103097,0.15875,0.143888,0.083769,0.0682383,0.0834704,0.101626,0.0778518,0.0828746,0.0791113
131.626666667,0.0812499,0.0720405,0.122659,0.16167,0.0958,0.0485085,0.0762984,0.123911,0.113539,0.0816645,0.0878301,0.0777527
131.669333333,0.0920971,0.0954741,0.104864,0.152598,0.123961,0.0805155,0.0521843,0.0510068,0.0456712,0.0590171,0.0765701,0.0956609
131.712000000,0.189682,0.169895,0.136216,0.154571,0.145029,0.0963331,0.110856,0.0994104,0.119608,0.115928,0.112847,0.15638
131.754666667,0.0948803,0.116117,0.0738387,0.0837915,0.0895138,0.0886475,0.100914,0.125053,0.157447,0.0870355,0.06495,0.0661487
131.797333333,0.0625934,0.0557713,0.0669949,0.0726961,0.0959317,0.106935,0.0552426,0.0428188,0.052156,0.0659472,0.077441,0.0520555
131.840000000,0.094651,0.0425725,0.0394632,0.0571943,0.0610008,0.0409819,0.0352629,0.0657172,0.0901031,0.0649799,0.0609204,0.0495779
131.882666667,0.0688963,0.0696734,0.131825,0.177922,0.124458,0.110022,0.0691288,0.111708,0.153229,0.115885,0.0738011,0.0623977
131.925333333,0.0580741,0.0545085,0.0930768,0.172342,0.146452,0.0768312,0.0371004,0.0457347,0.0704537,0.0829362,0.0941401,0.0839875
131.968000000,0.0317087,0.041842,0.0863826,0.183119,0.131753,0.035346,0.02318,0.0437161,0.0447108,0.0441276,0.108107,0.0783475
132.010666667,0.127902,0.131481,0.0996938,0.115147,0.0933589,0.0743102,0.101679,0.0911702,0.0969189,0.0878334,0.074923,0.123659
132.053333333,0.111416,0.142717,0.109134,0.0847699,0.0590077,0.0670495,0.101841,0.111265,0.0906825,0.095511,0.14289,0.101748
132.096000000,0.0914926,0.110061,0.0677206,0.0600842,0.0689319,0.0845972,0.102484,0.108605,0.106231,0.0770719,0.101652,0.0675626
132.138666667,0.101769,0.104671,0.0519539,0.0523818,0.0440302,0.0829156,0.0768604,0.1092,0.104234,0.0718215,0.146727,0.0853109
132.181333333,0.0890435,0.0571291,0.0471674,0.0553471,0.0509652,0.0587348,0.0609244,0.144726,0.117147,0.0875721,0.0604047,0.0421658
132.224000000,0.117998,0.101332,0.0604363,0.0516722,0.0920341,0.0705337,0.0943628,0.151352,0.0841675,0.0274725,0.054359,0.0503555
132.266666667,0.134572,0.103603,0.047188,0.0379719,0.0662129,0.0479734,0.1001,0.161205,0.0987132,0.079943,0.119149,0.105124
132.309333333,0.0880993,0.0805744,0.0557695,0.0781179,0.079986,0.0635267,0.0801073,0.108554,0.077649,0.0449423,0.0542873,0.0645681
132.352000000,0.134551,0.135222,0.11179,0.100766,0.110866,0.0879956,0.112393,0.11435,0.0850333,0.0879009,0.103555,0.0969202
132.394666667,0.0648496,0.0880948,0.0918811,0.0594607,0.106967,0.181122,0.105465,0.0728613,0.0844937,0.0518381,0.0862073,0.0590008
132.437333333,0.0801367,0.077795,0.063224,0.0423891,0.0741561,0.0941975,0.0660629,0.0702528,0.0683137,0.0455646,0.0728146,0.0485904
132.480000000,0.0707335,0.06892,0.0468535,0.0495726,0.103415,0.0696564,0.0725972,0.0695113,0.060429,0.0510338,0.0923435,0.0758822
132.522666667,0.155081,0.149771,0.0820782,0.0536176,0.0955772,0.137733,0.0807222,0.0762538,0.0920299,0.0956449,0.126793,0.114701
132.565333333,0.180317,0.152333,0.0585401,0.0384586,0.0663244,0.062422,0.0385162,0.074788,0.0612563,0.0558829,0.0736779,0.0447064
132.608000000,0.159632,0.14371,0.063992,0.0517839,0.0882071,0.0876098,0.085169,0.0997398,0.0782172,0.0659755,0.0549848,0.0447031
132.650666667,0.127581,0.174509,0.147164,0.0970393,0.09531,0.0961942,0.117177,0.137769,0.130999,0.0931677,0.0993982,0.113729
132.693333333,0.079019,0.0936973,0.0938114,0.0909944,0.0966843,0.114422,0.101435,0.0944077,0.0842555,0.110299,0.0795564,0.078964
132.736000000,0.110244,0.0957749,0.0922023,0.0881492,0.0748542,0.115211,0.10959,0.101928,0.124913,0.0712951,0.0432263,0.0801772
132.778666667,0.110611,0.0869056,0.0457126,0.0577114,0.0681812,0.0937063,0.0698728,0.0686489,0.0934233,0.0664509,0.0497766,0.0477926
132.821333333,0.112021,0.122265,0.11409,0.119301,0.0837997,0.0708095,0.0970309,0.111656,0.102865,0.0718269,0.0433648,0.0755228
132.864000000,0.0484406,0.0741865,0.0886826,0.0842538,0.079977,0.102696,0.103043,0.0799144,0.0780766,0.0580199,0.0363589,0.0443827
132.906666667,0.0660532,0.0591799,0.0542282,0.0697962,0.070701,0.148984,0.126879,0.0745187,0.0871303,0.0693866,0.0287387,0.049158
132.949333333,0.0793357,0.0814305,0.0712943,0.107217,0.0853088,0.0955982,0.060837,0.106086,0.138118,0.0816734,0.04472,0.0639126
132.992000000,0.153675,0.154213,0.130078,0.142359,0.0798843,0.0812515,0.102646,0.137305,0.135152,0.0704157,0.045407,0.0705711
133.034666667,0.125799,0.0919248,0.0628431,0.0858674,0.0810395,0.127664,0.103002,0.0657048,0.0894945,0.0697035,0.0431235,0.0682257
133.077333333,0.0950681,0.0741576,0.0667273,0.0711851,0.0651529,0.107054,0.0901854,0.0857912,0.0983957,0.0497628,0.0380594,0.0698036
133.120000000,0.055134,0.040036,0.0484435,0.0524238,0.0800169,0.125121,0.115736,0.143011,0.0919028,0.0470239,0.0406243,0.0826352
133.162666667,0.0452302,0.0518541,0.0422472,0.052888,0.110372,0.201907,0.147923,0.0778036,0.0490486,0.0444117,0.0399645,0.0368554
133.205333333,0.053855,0.0359477,0.0366572,0.0336142,0.0978168,0.190662,0.139388,0.0552762,0.0252805,0.0359676,0.0301362,0.0510264
133.248000000,0.086931,0.0695172,0.0473275,0.0523902,0.0950392,0.158104,0.12082,0.040663,0.0449021,0.0498366,0.0338422,0.0417492
133.290666667,0.115314,0.109452,0.0905912,0.0588102,0.0708914,0.0905047,0.0760353,0.0669904,0.0714892,0.0804011,0.0819311,0.0582463
133.333333333,0.0988231,0.110777,0.0787535,0.0751852,0.0497425,0.0692092,0.0406204,0.0722612,0.0862412,0.0545993,0.0624655,0.0619368
133.376000000,0.0966689,0.0687223,0.0911456,0.0715837,0.0431907,0.0557889,0.0550295,0.0693753,0.068667,0.0289162,0.0330352,0.049919
133.418666667,0.111458,0.0820655,0.0891683,0.0745016,0.0950471,0.0989534,0.0536002,0.0635852,0.0662606,0.0550164,0.0215418,0.0548102
133.461333333,0.0687216,0.0745262,0.0701278,0.0663706,0.0547981,0.0429393,0.0632145,0.0633653,0.0425457,0.05559,0.0450105,0.0489268
133.504000000,0.0586315,0.0795446,0.0590064,0.0424164,0.0360932,0.0328075,0.0372765,0.0480629,0.086734,0.0795279,0.0370724,0.0368768
133.546666667,0.049555,0.0847285,0.079108,0.0525651,0.0461208,0.0448231,0.0251607,0.0442535,0.0981816,0.0843661,0.0251861,0.022797
133.589333333,0.0798018,0.0775367,0.0793193,0.0899713,0.0821341,0.0530783,0.0442633,0.0649532,0.0942092,0.0968767,0.0673255,0.0672958
133.632000000,0.0744952,0.0886691,0.0872158,0.0767599,0.0555549,0.0293029,0.0420878,0.0661779,0.078861,0.0701819,0.0543184,0.037793
133.674666667,0.0409808,0.104324,0.0953233,0.0566566,0.0423462,0.0558774,0.0310444,0.0327509,0.0713676,0.0594335,0.0338998,0.0382438
133.717333333,0.0672831,0.13579,0.0810617,0.0509063,0.046881,0.0480386,0.0351876,0.0454872,0.0877549,0.0677546,0.0382291,0.0299336
133.760000000,0.0856261,0.155921,0.0905938,0.0301589,0.0232462,0.0458892,0.0324272,0.0424403,0.0997507,0.06601,0.0127446,0.0295041
133.802666667,0.0836454,0.167557,0.0958823,0.020901,0.0316194,0.0447047,0.0282213,0.035168,0.0822012,0.059035,0.025573,0.0192534
133.845333333,0.08264,0.173486,0.104823,0.0341374,0.0347739,0.0469695,0.0318099,0.0246825,0.054168,0.038491,0.0154855,0.0119972
133.888000000,0.095392,0.174108,0.0930592,0.0339172,0.0235919,0.0440885,0.0205618,0.0444414,0.0447983,0.0373,0.0190401,0.0241289
133.930666667,0.113588,0.178666,0.0883688,0.0316976,0.0543253,0.0731427,0.0756168,0.0735843,0.0787556,0.0485474,0.0426583,0.0458463
133.973333333,0.104658,0.189846,0.0986384,0.0332447,0.0366471,0.0246119,0.01118,0.0379487,0.0718005,0.0613693,0.0281912,0.0313542
134.016000000,0.10979,0.199829,0.115694,0.0380151,0.0347103,0.0378178,0.030023,0.0414451,0.0544443,0.0337256,0.0165874,0.027662
134.058666667,0.146482,0.158374,0.11672,0.0817938,0.0547711,0.0518398,0.0458081,0.0518839,0.0520302,0.0523415,0.0536149,0.0728758
134.101333333,0.12004,0.0839465,0.0923414,0.0966672,0.0555345,0.0589141,0.0788285,0.0488869,0.0235081,0.0878661,0.094641,0.0749455
134.144000000,0.143631,0.116681,0.103121,0.0865571,0.0761016,0.0743853,0.0640543,0.0577808,0.0637235,0.101212,0.084827,0.0683284
134.186666667,0.100909,0.118722,0.0699453,0.0608018,0.0667091,0.0544344,0.0351876,0.0591126,0.118752,0.11856,0.0495429,0.0264145
134.229333333,0.0718075,0.117175,0.0843329,0.0627709,0.0505787,0.0741007,0.047176,0.0629993,0.120178,0.0744987,0.0341527,0.0294347
134.272000000,0.0441866,0.0888799,0.0620696,0.0474247,0.0607455,0.0622974,0.041845,0.041943,0.106823,0.0844002,0.039432,0.0302941
134.314666667,0.0399005,0.0709293,0.0580799,0.0472204,0.0500797,0.055027,0.0524125,0.0549489,0.121512,0.0785672,0.0305362,0.0149
134.357333333,0.0799224,0.0906918,0.0937986,0.0635614,0.0578599,0.052126,0.0518298,0.059041,0.111198,0.101457,0.0656396,0.0596359
134.400000000,0.106889,0.0730101,0.0867332,0.0680613,0.0560792,0.067021,0.0759701,0.0449227,0.0648515,0.0360008,0.0811632,0.070464
134.442666667,0.128863,0.112521,0.11515,0.0722049,0.0512918,0.0542472,0.0536365,0.0542182,0.0825887,0.0867114,0.0753943,0.0474705
134.485333333,0.101882,0.105355,0.0882525,0.0575543,0.0383097,0.0448246,0.0416959,0.033438,0.0844743,0.0806701,0.0516153,0.0406074
134.528000000,0.0631971,0.0816016,0.0445177,0.0493163,0.0421291,0.0510495,0.0562348,0.0535894,0.0782304,0.0552775,0.0280087,0.0343514
134.570666667,0.043777,0.080249,0.0665658,0.053585,0.0411751,0.0342208,0.0156257,0.0597063,0.113661,0.0725781,0.0278542,0.0376654
134.613333333,0.0444184,0.0911868,0.0637125,0.0366502,0.0320821,0.0385683,0.0281379,0.0654795,0.140174,0.0930848,0.022989,0.0259761
134.656000000,0.0360116,0.0832026,0.0576093,0.0285282,0.0286386,0.0369853,0.0273577,0.0673231,0.152057,0.101798,0.0281752,0.0258006
134.698666667,0.0673187,0.11244,0.064807,0.0389518,0.0520311,0.0727801,0.0572874,0.0796872,0.146848,0.113966,0.0467938,0.0550914
134.741333333,0.0554735,0.0989277,0.0644811,0.0365318,0.0355788,0.0709584,0.0459548,0.0546072,0.134883,0.111631,0.0479313,0.0309061
134.784000000,0.0556326,0.0872968,0.0561823,0.0286273,0.0303802,0.0546,0.0363052,0.0458713,0.108016,0.077561,0.0283893,0.0310996
134.826666667,0.0333338,0.0732961,0.0379963,0.0309966,0.0476101,0.0724849,0.0484969,0.0613779,0.0924915,0.0509182,0.0218999,0.0184162
134.869333333,0.0304188,0.0607335,0.0626039,0.0708888,0.0506258,0.0442454,0.0293414,0.0797055,0.0780255,0.0347219,0.0311562,0.0225551
134.912000000,0.0306644,0.0600561,0.0575891,0.0589948,0.0394613,0.0370739,0.0271746,0.0880484,0.0779918,0.0385868,0.0369291,0.02649
134.954666667,0.0336454,0.0544581,0.0637661,0.0712023,0.0306511,0.0324181,0.0269181,0.0906684,0.10626,0.0536032,0.0350127,0.0252177
134.997333333,0.0431217,0.0496965,0.0448959,0.0466755,0.037139,0.0408886,0.0352944,0.0838799,0.133387,0.085705,0.0407421,0.0391429
135.040000000,0.0514259,0.0721291,0.0625998,0.0640521,0.0510242,0.0302672,0.0357498,0.0962193,0.130133,0.0812495,0.0328561,0.02462
135.082666667,0.028309,0.058499,0.0514399,0.0264708,0.0290794,0.0463801,0.0328992,0.101262,0.151783,0.0847062,0.025784,0.0213143
135.125333333,0.0339475,0.0540305,0.0483522,0.0499447,0.0485896,0.0612563,0.0413944,0.108023,0.156802,0.0905391,0.0236269,0.0178952
135.168000000,0.0626237,0.0580084,0.0476247,0.045069,0.0547853,0.0794023,0.0855947,0.127836,0.218774,0.16797,0.0923493,0.070245
135.210666667,0.0583049,0.0653242,0.031418,0.0269675,0.0207136,0.0308514,0.0461203,0.0896974,0.166719,0.105906,0.0390689,0.0258288
135.253333333,0.0461942,0.0519548,0.0237789,0.0246082,0.0361055,0.0415958,0.0327612,0.0997577,0.185923,0.110859,0.0482489,0.0207377
135.296000000,0.0498469,0.0619928,0.0568453,0.047077,0.0483744,0.0533195,0.0348711,0.0925433,0.176972,0.131961,0.0487652,0.0408424
135.338666667,0.122148,0.0727894,0.0926017,0.0940029,0.046361,0.0285003,0.0468424,0.0991047,0.109431,0.0951982,0.0940194,0.054435
135.381333333,0.113277,0.100369,0.085949,0.0907553,0.0712491,0.0686887,0.0707362,0.0826306,0.0789365,0.0364107,0.066406,0.0635579
135.424000000,0.090252,0.0890316,0.0952789,0.0791903,0.0423889,0.0457282,0.0333027,0.0775292,0.0594958,0.0475771,0.0323416,0.0242771
135.466666667,0.0831137,0.0509387,0.126046,0.115642,0.0812456,0.0713719,0.0783967,0.103244,0.103717,0.0978789,0.0810532,0.0658841
135.509333333,0.0862253,0.0657046,0.102097,0.0964359,0.063728,0.0619547,0.0779423,0.0746727,0.051188,0.0545046,0.0441799,0.0421357
135.552000000,0.0482002,0.103294,0.127996,0.0811783,0.0499111,0.0535574,0.0497507,0.0859219,0.0870048,0.0637949,0.05988,0.0403044
135.594666667,0.0515144,0.0926709,0.0951213,0.083015,0.062317,0.059171,0.0451138,0.0859825,0.100646,0.0772073,0.0537811,0.0415749
135.637333333,0.0989463,0.129416,0.0795373,0.0555665,0.0550001,0.067186,0.0710233,0.107301,0.122924,0.0539575,0.0333829,0.0367956
135.680000000,0.0772902,0.115844,0.0770968,0.0636798,0.0345227,0.0750962,0.0589403,0.0771697,0.112238,0.0518944,0.0256236,0.0233344
135.722666667,0.0630363,0.100213,0.0591163,0.0560403,0.0472178,0.0785305,0.046681,0.0628379,0.106221,0.0814928,0.0293331,0.029339
135.765333333,0.0411611,0.0812974,0.0530937,0.042129,0.047241,0.0705579,0.0453462,0.0570058,0.112439,0.0644526,0.0183744,0.0127131
135.808000000,0.0496707,0.100744,0.0841109,0.0269268,0.0350354,0.0786055,0.043208,0.0739888,0.096131,0.0593331,0.0205314,0.0248758
135.850666667,0.0484819,0.0745357,0.0703897,0.0408776,0.0267119,0.0256249,0.0517486,0.118524,0.126195,0.0555104,0.0215344,0.0144804
135.893333333,0.0546361,0.0321959,0.0546156,0.0355184,0.0307326,0.0353866,0.0331212,0.0924229,0.129199,0.0636326,0.037145,0.0368789
135.936000000,0.0940188,0.0783521,0.0608374,0.0664802,0.0700937,0.0526764,0.0647171,0.0792871,0.111432,0.101956,0.0760505,0.0661952
135.978666667,0.0844519,0.0950792,0.101511,0.0574884,0.0594123,0.0786749,0.0621682,0.0490893,0.0480996,0.0743301,0.0882391,0.066191
136.021333333,0.0535652,0.0470129,0.0484825,0.0831318,0.073029,0.0591349,0.0440488,0.0312776,0.0309538,0.0517512,0.1097,0.0784916
136.064000000,0.0525538,0.0515077,0.0340673,0.107086,0.10064,0.0556059,0.0517649,0.05858,0.0358388,0.0489106,0.10973,0.0860351
136.106666667,0.119999,0.0995741,0.0607351,0.104315,0.105115,0.0841461,0.0727679,0.0900456,0.0901558,0.09268,0.0739341,0.0479992
136.149333333,0.0823298,0.0762627,0.06533,0.100536,0.0938448,0.0754394,0.055341,0.0630688,0.0684301,0.0464506,0.0727841,0.0627536
136.192000000,0.049472,0.0506986,0.0515859,0.103274,0.0791837,0.0562064,0.0466689,0.0373581,0.0413404,0.0539059,0.100283,0.066906
136.234666667,0.0697131,0.0533669,0.0708247,0.0804039,0.0850781,0.0902567,0.0620989,0.0629559,0.0601994,0.0768606,0.0914915,0.0833139
136.277333333,0.0795947,0.0677562,0.0427698,0.0792304,0.106281,0.0811132,0.0703487,0.071068,0.0651051,0.0583235,0.0655848,0.0664864
136.320000000,0.0724479,0.0623142,0.0552212,0.117671,0.0885403,0.0600242,0.0386116,0.0266965,0.0211775,0.0419619,0.0969724,0.0781211
136.362666667,0.027039,0.033312,0.074361,0.124837,0.0907979,0.0372445,0.032911,0.017839,0.0309721,0.0514827,0.11616,0.0901074
136.405333333,0.064823,0.0679597,0.108546,0.121392,0.0578191,0.0283827,0.0312035,0.0332166,0.0335409,0.060556,0.0778066,0.0672054
136.448000000,0.0518236,0.0728562,0.0947204,0.101629,0.0815181,0.0981474,0.0906518,0.0811746,0.0904606,0.0972819,0.0971572,0.0632731
136.490666667,0.0687309,0.0699607,0.0882063,0.0709102,0.0755653,0.103244,0.0687556,0.0765325,0.062105,0.0717947,0.0840092,0.0719929
136.533333333,0.0913636,0.0586888,0.0963753,0.0855377,0.0978992,0.0796978,0.0723222,0.0591704,0.0600549,0.0592264,0.106016,0.0925626
136.576000000,0.0990819,0.0766186,0.0721723,0.0950193,0.0804922,0.0574392,0.0475816,0.0357393,0.0637955,0.039372,0.055684,0.0629264
136.618666667,0.122249,0.0729262,0.078541,0.102992,0.0731941,0.059989,0.04677,0.0560552,0.0552627,0.0672249,0.0845542,0.0926676
136.661333333,0.152153,0.0965073,0.0930506,0.0933048,0.0577435,0.0366096,0.0390194,0.0532488,0.0474372,0.0514926,0.0940656,0.080926
136.704000000,0.119962,0.0572416,0.0530541,0.0938709,0.0716754,0.0783665,0.0809714,0.0507255,0.0288294,0.0563707,0.081873,0.0533532
136.746666667,0.120872,0.0581685,0.0568314,0.0787542,0.0730921,0.0436368,0.0505589,0.0516043,0.0578779,0.0800468,0.0703757,0.0506585
136.789333333,0.114392,0.0598299,0.0705157,0.0546818,0.0535535,0.0597066,0.0433822,0.033681,0.0414519,0.0741623,0.12296,0.120315
136.832000000,0.146151,0.0801196,0.0673786,0.0912428,0.0824826,0.0540479,0.0383782,0.0292372,0.0308411,0.0572228,0.0633426,0.0815912
136.874666667,0.1373,0.0539477,0.0961808,0.0976803,0.0660199,0.0696107,0.058406,0.0508998,0.0585087,0.0489111,0.0529145,0.0922902
136.917333333,0.102673,0.0804114,0.0951064,0.095644,0.0460434,0.0599854,0.0388895,0.0451944,0.0631232,0.0567237,0.105369,0.10861
136.960000000,0.0995102,0.06515,0.0933752,0.0870647,0.0575679,0.0517505,0.0551219,0.0713489,0.0935093,0.0910721,0.0848209,0.0493137
137.002666667,0.072825,0.0404773,0.0821699,0.0808639,0.0411418,0.0635694,0.0348351,0.0626601,0.0469004,0.0779761,0.0970047,0.048827
137.045333333,0.097649,0.0789595,0.089959,0.119103,0.100783,0.0740172,0.0493507,0.0583688,0.0668487,0.0953775,0.0848797,0.0611512
137.088000000,0.0863035,0.0771563,0.0978862,0.121144,0.100662,0.055249,0.0434019,0.0583057,0.0540626,0.0343373,0.0709048,0.0635055
137.130666667,0.0394888,0.0403657,0.0719315,0.122244,0.063522,0.0483845,0.0583059,0.0601409,0.0396807,0.0629978,0.117504,0.0730012
137.173333333,0.0348179,0.0420446,0.0557225,0.10155,0.0652722,0.061827,0.0601395,0.0377336,0.0254159,0.0802544,0.166298,0.108509
137.216000000,0.0348445,0.0335177,0.0762361,0.118622,0.0696235,0.0341472,0.0417717,0.0517567,0.0448791,0.0743278,0.177492,0.120617
137.258666667,0.0230154,0.0323824,0.0544548,0.125723,0.0810186,0.0301525,0.0307319,0.0360579,0.0280701,0.0854424,0.153317,0.0955344
137.301333333,0.029688,0.0427991,0.0757037,0.109711,0.0635842,0.0282263,0.0306884,0.0482786,0.0350092,0.0754014,0.15445,0.0920224
137.344000000,0.0183354,0.020361,0.069143,0.119187,0.0710407,0.0275764,0.0324713,0.0385638,0.0363789,0.0685559,0.155017,0.0942319
137.386666667,0.0272569,0.0350219,0.0840265,0.137001,0.0889617,0.0426441,0.0278881,0.0391495,0.0346953,0.0532339,0.131515,0.0814075
137.429333333,0.0243059,0.0270606,0.0931054,0.1449,0.0837734,0.0326416,0.0326524,0.0412847,0.0285742,0.0633704,0.136564,0.0820674
137.472000000,0.03171,0.0478583,0.0939302,0.122324,0.0881464,0.0318739,0.037181,0.0516061,0.0317298,0.0667269,0.131536,0.0746849
137.514666667,0.0726676,0.081709,0.0378272,0.0908788,0.0725297,0.0613927,0.0644988,0.0717047,0.0513711,0.0877306,0.121813,0.0667551
137.557333333,0.0635084,0.0685546,0.0865145,0.103101,0.049137,0.0562086,0.0464276,0.0604394,0.0527567,0.0362948,0.077104,0.0414601
137.600000000,0.0454587,0.0315167,0.0905537,0.128977,0.0763272,0.035347,0.0418602,0.0504474,0.0326894,0.0426456,0.0693288,0.0416091
137.642666667,0.044381,0.0475009,0.0578642,0.121894,0.0828166,0.0397312,0.0393285,0.0522704,0.0316019,0.0523287,0.0804925,0.0376408
137.685333333,0.0704105,0.0627048,0.0637817,0.114149,0.07032,0.0437835,0.0477307,0.0479907,0.0456312,0.0589876,0.0649115,0.0288144
137.728000000,0.0683633,0.0580544,0.0775265,0.0927302,0.0475791,0.0394897,0.0412366,0.0452584,0.0291311,0.0454511,0.0643323,0.0549187
137.770666667,0.0457992,0.0361886,0.0783269,0.0992614,0.0530514,0.0233709,0.0353594,0.039383,0.0421543,0.0489261,0.0766193,0.0655871
137.813333333,0.0268636,0.0328559,0.0659294,0.0991307,0.0530045,0.0271841,0.0400422,0.0506912,0.0575174,0.070367,0.0872296,0.0630603
137.856000000,0.0586993,0.0433669,0.0604074,0.0942579,0.0637871,0.0792305,0.106401,0.0915314,0.0568385,0.077231,0.122438,0.079677
137.898666667,0.0574037,0.0666003,0.090375,0.095622,0.0370335,0.0403742,0.029211,0.0372131,0.0741285,0.0716009,0.102826,0.0876905
137.941333333,0.0427227,0.027526,0.0647427,0.0899029,0.0569827,0.0309343,0.0312361,0.0725042,0.0841912,0.0794332,0.101756,0.0846445
137.984000000,0.0363483,0.0468681,0.0848231,0.105627,0.0683163,0.0577435,0.0648706,0.098352,0.0749574,0.136125,0.131062,0.0727424
138.026666667,0.0394689,0.063435,0.0816211,0.0990508,0.0628729,0.0541816,0.0536017,0.060124,0.0556551,0.0583825,0.113792,0.0595907
